"ID","OWNERID","ISDELETED","NAME","RECORDTYPEID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","ACTIVE_MRK__C","PARENT_RULE_ID_MRK__C","PROFILE_MRK__C","RECORD_TYPE_NAME_MRK__C","SALES_TEAM_MRK__C","TERRITORY_MRK__C","TERRITORY_NAME_MRK__C","USER_MRK__C"
"a3NU0000000H0mKMAS","005U0000000YGi8IAG","false","20","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxk5IAA"
"a3NU0000000H0mLMAS","005U0000000YGi8IAG","false","21","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-16T17:03:39.000Z","005U0000000YGi8IAG","2014-09-16T17:03:39.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hzHLIAY"
"a3NU0000000H0mMMAS","005U0000000YGi8IAG","false","22","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hzIBIAY"
"a3NU0000000H0mNMAS","005U0000000YGi8IAG","false","23","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxDNIAY"
"a3NU0000000H0mOMAS","005U0000000YGi8IAG","false","24","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxstIAA"
"a3NU0000000H0mPMAS","005U0000000YGi8IAG","false","25","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy9uIAA"
"a3NU0000000H0mQMAS","005U0000000YGi8IAG","false","26","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hx5GIAQ"
"a3NU0000000H0mRMAS","005U0000000YGi8IAG","false","27","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy0GIAQ"
"a3NU0000000H0mSMAS","005U0000000YGi8IAG","false","28","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxXFIAY"
"a3NU0000000H0mTMAS","005U0000000YGi8IAG","false","29","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxRZIAY"
"a3NU0000000H0mUMAS","005U0000000YGi8IAG","false","30","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxWeIAI"
"a3NU0000000H0mVMAS","005U0000000YGi8IAG","false","31","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxpZIAQ"
"a3NU0000000H0mWMAS","005U0000000YGi8IAG","false","32","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxyOIAQ"
"a3NU0000000H0mXMAS","005U0000000YGi8IAG","false","33","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyD0IAI"
"a3NU0000000H0mYMAS","005U0000000YGi8IAG","false","34","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxIyIAI"
"a3NU0000000H0mZMAS","005U0000000YGi8IAG","false","35","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxZ1IAI"
"a3NU0000000H0maMAC","005U0000000YGi8IAG","false","36","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxqoIAA"
"a3NU0000000H0mbMAC","005U0000000YGi8IAG","false","37","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxEdIAI"
"a3NU0000000H0mcMAC","005U0000000YGi8IAG","false","38","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hx5BIAQ"
"a3NU0000000H0mdMAC","005U0000000YGi8IAG","false","39","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxaeIAA"
"a3NU0000000H0meMAC","005U0000000YGi8IAG","false","40","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyU3IAI"
"a3NU0000000H0mfMAC","005U0000000YGi8IAG","false","41","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hx97IAA"
"a3NU0000000H0mgMAC","005U0000000YGi8IAG","false","42","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hzIIIAY"
"a3NU0000000H0mhMAC","005U0000000YGi8IAG","false","43","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyPHIAY"
"a3NU0000000H0miMAC","005U0000000YGi8IAG","false","44","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxSRIAY"
"a3NU0000000H0mjMAC","005U0000000YGi8IAG","false","45","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxrDIAQ"
"a3NU0000000H0mkMAC","005U0000000YGi8IAG","false","46","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxemIAA"
"a3NU0000000H0mlMAC","005U0000000YGi8IAG","false","47","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hySeIAI"
"a3NU0000000H0mmMAC","005U0000000YGi8IAG","false","48","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxA0IAI"
"a3NU0000000H0mnMAC","005U0000000YGi8IAG","false","49","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyVFIAY"
"a3NU0000000H0moMAC","005U0000000YGi8IAG","false","50","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxqpIAA"
"a3NU0000000H0mpMAC","005U0000000YGi8IAG","false","51","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxC8IAI"
"a3NU0000000H0mqMAC","005U0000000YGi8IAG","false","52","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyKjIAI"
"a3NU0000000H0mrMAC","005U0000000YGi8IAG","false","53","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxrCIAQ"
"a3NU0000000H0msMAC","005U0000000YGi8IAG","false","54","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxoPIAQ"
"a3NU0000000H0mtMAC","005U0000000YGi8IAG","false","55","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxAaIAI"
"a3NU0000000H0muMAC","005U0000000YGi8IAG","false","56","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxRwIAI"
"a3NU0000000H0mvMAC","005U0000000YGi8IAG","false","57","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxTtIAI"
"a3NU0000000H0mwMAC","005U0000000YGi8IAG","false","58","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxYaIAI"
"a3NU0000000H0mxMAC","005U0000000YGi8IAG","false","59","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyGgIAI"
"a3NU0000000H0myMAC","005U0000000YGi8IAG","false","60","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxsZIAQ"
"a3NU0000000H0mzMAC","005U0000000YGi8IAG","false","61","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyIYIAY"
"a3NU0000000H0n0MAC","005U0000000YGi8IAG","false","62","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxfCIAQ"
"a3NU0000000H0n1MAC","005U0000000YGi8IAG","false","63","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy2SIAQ"
"a3NU0000000H0n2MAC","005U0000000YGi8IAG","false","64","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hySvIAI"
"a3NU0000000H0n3MAC","005U0000000YGi8IAG","false","65","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxoSIAQ"
"a3NU0000000H0n4MAC","005U0000000YGi8IAG","false","66","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxdSIAQ"
"a3NU0000000H0n5MAC","005U0000000YGi8IAG","false","67","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxkoIAA"
"a3NU0000000H0n6MAC","005U0000000YGi8IAG","false","68","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyNRIAY"
"a3NU0000000H0n7MAC","005U0000000YGi8IAG","false","69","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxTAIAY"
"a3NU0000000H0n8MAC","005U0000000YGi8IAG","false","70","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxeSIAQ"
"a3NU0000000H0n9MAC","005U0000000YGi8IAG","false","71","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxWEIAY"
"a3NU0000000H0nAMAS","005U0000000YGi8IAG","false","72","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxTMIAY"
"a3NU0000000H0nBMAS","005U0000000YGi8IAG","false","73","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hx5HIAQ"
"a3NU0000000H0nCMAS","005U0000000YGi8IAG","false","74","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxSHIAY"
"a3NU0000000H0nDMAS","005U0000000YGi8IAG","false","75","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hzIDIAY"
"a3NU0000000H0nEMAS","005U0000000YGi8IAG","false","76","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxU8IAI"
"a3NU0000000H0nFMAS","005U0000000YGi8IAG","false","77","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxc9IAA"
"a3NU0000000H0nGMAS","005U0000000YGi8IAG","false","78","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyRVIAY"
"a3NU0000000H0nHMAS","005U0000000YGi8IAG","false","79","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy1gIAA"
"a3NU0000000H0nIMAS","005U0000000YGi8IAG","false","80","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hx7uIAA"
"a3NU0000000H0nJMAS","005U0000000YGi8IAG","false","81","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxc7IAA"
"a3NU0000000H0nKMAS","005U0000000YGi8IAG","false","82","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxRFIAY"
"a3NU0000000H0nLMAS","005U0000000YGi8IAG","false","83","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxExIAI"
"a3NU0000000H0nMMAS","005U0000000YGi8IAG","false","84","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyOxIAI"
"a3NU0000000H0nNMAS","005U0000000YGi8IAG","false","85","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hy1oIAA"
"a3NU0000000H0nOMAS","005U0000000YGi8IAG","false","86","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxJrIAI"
"a3NU0000000H0nPMAS","005U0000000YGi8IAG","false","87","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxGTIAY"
"a3NU0000000H0nQMAS","005U0000000YGi8IAG","false","88","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-09-03T18:42:26.000Z","005U0000000pD4vIAE","2014-09-03T18:42:26.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxvxIAA"
"a3NU0000000H0nRMAS","005U0000000YGi8IAG","false","89","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyaXIAQ"
"a3NU0000000H0nSMAS","005U0000000YGi8IAG","false","90","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxugIAA"
"a3NU0000000H0nTMAS","005U0000000YGi8IAG","false","91","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyDdIAI"
"a3NU0000000H0nUMAS","005U0000000YGi8IAG","false","92","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-10-07T14:44:14.000Z","005U0000000pD4vIAE","2014-10-07T14:44:14.000Z","true","false","","","false","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxC6IAI"
"a3NU0000000H0nVMAS","005U0000000YGi8IAG","false","93","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hyM7IAI"
"a3NU0000000H0nWMAS","005U0000000YGi8IAG","false","94","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxcmIAA"
"a3NU0000000H0nXMAS","005U0000000YGi8IAG","false","95","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxoUIAQ"
"a3NU0000000H0nYMAS","005U0000000YGi8IAG","false","96","012U0000000a994IAA","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","005U0000000YGi8IAG","2014-08-16T15:30:49.000Z","true","false","","","true","","MRK - Communication User","MRK_RULE_PROFILE_OVERRIDE","","","","005U0000001hxR5IAI"
