"ID","OWNERID","ISDELETED","NAME","RECORDTYPEID","CREATEDDATE","CREATEDBYID","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP","MAYEDIT","ISLOCKED","LASTVIEWEDDATE","LASTREFERENCEDDATE","ACTIVE_VOD__C","CHILD_OBJECT_NAME_VOD__C","CHILD_RELATIONSHIP_VOD__C","INCLUDE_RELATED_OBJECTS_VOD__C","OBJECT_NAME_VOD__C","PARENT_OBJECT_NAME_VOD__C","PROFILE_ID_VOD__C","RELATIONSHIP_FIELD_VOD__C","RELATIONSHIP_NAME_VOD__C","TYPE_VOD__C","WHERE_CLAUSE_VOD__C","PROFILE_NAME_VOD__C","META_DATA_ONLY_VOD__C","ACCOUNT_LOOKUP_FIELD_VOD__C","DEVICE_VOD__C","EXCLUDE_FIELD_LIST_VOD__C","FIELD_LIST_VOD__C","EXTERNAL_ID_VOD__C","INCLUDE_ATTACHMENTS_VOD__C","ENABLE_ENHANCED_SYNC_VOD__C","MRK_EXTERNAL_ID__C"
"a0xU0000000fnW1IAI","005U0000000XLdfIAG","false","TSM-0000290","012U0000000Iqc9IAC","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","true","false","","","true","","","false","Call_Objective_vod__c","","","","","T","Where ((OwnerId = @@VOD_SF_USER_ID@@ AND Account_vod__r.Name = null) OR Account_vod__r.Name != null)","","false","","Tablet_vod","","","","false","false",""
"a0xU0000000fnW2IAI","005U0000000XLdfIAG","false","TSM-0000291","012U0000000Iqc9IAC","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","true","false","","","true","","","false","Business_Event_Target_vod__c","","","","","T","WHERE Account_vod__r.Name != null","","false","Account_vod__c","Tablet_vod","","","","false","false",""
"a0xU0000000fnW3IAI","005U0000000XLdfIAG","false","TSM-0000292","012U0000000Iqc9IAC","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","true","false","","","false","","","false","Sample_Inventory_vod__c","","","","","T","","","false","","iPad_vod","","","","false","false",""
"a0xU0000000fnW4IAI","005U0000000XLdfIAG","false","TSM-0000293","012U0000000Iqc9IAC","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2013-12-07T05:17:21.000Z","005U0000000nwrsIAA","2013-12-07T05:17:21.000Z","true","false","","","true","","","false","Product_Group_vod__c","","","","","T","","","false","","iPad_vod","","","","false","false",""
"a0xU0000000fnW5IAI","005U0000000XLdfIAG","false","TSM-0000294","012U0000000Iqc9IAC","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","true","false","","","false","","","false","Sample_Inventory_Item_vod__c","Sample_Inventory_vod__c","","","Sample_Inventory_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU0000000fnW6IAI","005U0000000XLdfIAG","false","TSM-0000295","012U0000000Iqc9IAC","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","005U0000000XLdfIAG","2012-05-07T21:53:24.000Z","true","false","","","false","","","false","Account_Territory_Loader_vod__c","","","","","F","WHERE Name = null","","true","","iPad_vod","","","","false","false",""
"a0xU0000000fwFlIAI","005U0000000nwrsIAA","false","TSM-0000296","012U0000000Iqc9IAC","2012-05-08T14:41:16.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","true","Account","","00eU0000000kupnIAA","","","T","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_P40_0002","false","false",""
"a0xU0000000fwFmIAI","005U0000000nwrsIAA","false","TSM-0000297","012U0000000Iqc9IAC","2012-05-08T14:41:16.000Z","005U0000000nwrsIAA","2012-05-08T14:41:16.000Z","005U0000000nwrsIAA","2012-05-08T14:41:16.000Z","true","false","","","true","","","true","Account","","00eU0000000YIodIAG","","","T","","System Administrator","false","","iPad_vod","","","","false","false",""
"a0xU0000000fwFnIAI","005U0000000nwrsIAA","false","TSM-0000298","012U0000000Iqc9IAC","2012-05-08T14:41:16.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","false","Account","","00eU0000000kupsIAA","","","T","WHERE Id = '000000000noresults'","MRK - Sales Manager","true","","iPad_vod","","","MRK_VMOC_P40_0003","false","false",""
"a0xU0000000gFNTIA2","005U0000000nwrsIAA","false","TSM-0000301","012U0000000Iqc9IAC","2012-05-14T15:19:37.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","false","Call2_vod__c","","00eU0000000kupsIAA","","","T","WHERE Id = '000000000noresults'","MRK - Sales Manager","true","","iPad_vod","","","MRK_VMOC_P40_0009","false","false",""
"a0xU0000000gFNdIAM","005U0000000nwrsIAA","false","TSM-0000303","012U0000000Iqc9IAC","2012-05-14T15:22:29.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","false","Address_vod__c","","00eU0000000kupsIAA","","","T","WHERE Id = '000000000noresults'","MRK - Sales Manager","true","","iPad_vod","","","MRK_VMOC_P40_0006","false","false",""
"a0xU0000000gHYOIA2","005U0000000nwrsIAA","false","TSM-0000305","012U0000000Iqc9IAC","2012-05-14T19:22:20.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","false","Child_Account_vod__c","","00eU0000000kupsIAA","","","T","WHERE Id = '000000000noresults'","MRK - Sales Manager","true","","iPad_vod","","","MRK_VMOC_P40_0005","false","false",""
"a0xU0000000gHYtIAM","005U0000000nwrsIAA","false","TSM-0000307","012U0000000Iqc9IAC","2012-05-14T19:23:42.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","false","AccountShare","","00eU0000000kupsIAA","","","T","WHERE Id = '000000000noresults'","MRK - Sales Manager","true","","iPad_vod","","","MRK_VMOC_P40_0004","false","false",""
"a0xU0000000gHYyIAM","005U0000000nwrsIAA","false","TSM-0000309","012U0000000Iqc9IAC","2012-05-14T19:25:32.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","false","Contact","","00eU0000000kupsIAA","","","T","WHERE Id = '000000000noresults'","MRK - Sales Manager","true","","iPad_vod","","","MRK_VMOC_P40_0007","false","false",""
"a0xU0000000gHZOIA2","005U0000000nwrsIAA","false","TSM-0000311","012U0000000Iqc9IAC","2012-05-14T19:26:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","false","","","false","Product_Metrics_vod__c","","00eU0000000kupsIAA","","","T","WHERE Id = '000000000noresults'","MRK - Sales Manager","true","","iPad_vod","","","MRK_VMOC_P40_0008","false","false",""
"a0xU00000016L7bIAE","005U0000000XLdfIAG","false","TSM-0000485","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Folder","","","","","F","WHERE Type='Document'","","false","","iPad_vod","","","","false","false",""
"a0xU00000016L7cIAE","005U0000000XLdfIAG","false","TSM-0000486","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-11-15T01:27:40.000Z","005U0000000nwrsIAA","2012-11-15T01:27:40.000Z","true","false","","","true","","","false","View_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU00000016L7dIAE","005U0000000XLdfIAG","false","TSM-0000487","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Call_Cycle_Entry_vod__c","","","","","T","WHERE Account_vod__r.Name != NULL","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU00000016L7eIAE","005U0000000XLdfIAG","false","TSM-0000488","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Inventory_Monitoring_vod__c","","","","","T","Where Account_vod__r.Name != null","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU00000016L7fIAE","005U0000000XLdfIAG","false","TSM-0000489","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Order_vod__c","","","","","T","WHERE Account_vod__r.Name != null","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU00000016L7gIAE","005U0000000XLdfIAG","false","TSM-0000490","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Inventory_Monitoring_Line_vod__c","Inventory_Monitoring_vod__c","","","Inventory_Monitoring_Lines__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU00000016L7hIAE","005U0000000XLdfIAG","false","TSM-0000491","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Pricing_Rule_vod__c","","","","","T","","","false","","iPad_vod","","","","false","false",""
"a0xU00000016L7iIAE","005U0000000XLdfIAG","false","TSM-0000492","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Order_Line_vod__c","Order_vod__c","","","Order_Lines_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU00000016L7jIAE","005U0000000XLdfIAG","false","TSM-0000493","012U0000000Iqc9IAC","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","005U0000000XLdfIAG","2012-09-29T03:06:03.000Z","true","false","","","false","","","false","Order_Campaign_vod__c","","","","","T","","","false","","iPad_vod","","","","false","false",""
"a0xU00000019IvwIAE","005U0000000nwrsIAA","false","TSM-0000494","012U0000000Iqc9IAC","2012-11-14T23:04:43.000Z","005U0000000nwrsIAA","2014-08-16T06:04:46.000Z","005U0000000nwrsIAA","2014-08-16T06:04:47.000Z","true","false","","","true","","","false","Territory_Budget_vod__c","","00eU0000000kupnIAA","","","T","","MRK - Sales Representative","false","","iPad_vod","","","MRK_VMOC_P40_0001","false","false",""
"a0xU00000019IwDIAU","005U0000000nwrsIAA","false","TSM-0000495","012U0000000Iqc9IAC","2012-11-14T23:08:18.000Z","005U0000000nwrsIAA","2014-04-05T00:04:38.000Z","005U0000000nwrsIAA","2014-04-05T00:04:38.000Z","true","false","","","true","","","false","Campaign_vod__c","","","","","T","","","true","","iPad_vod","","","","false","true",""
"a0xU00000019IwgIAE","005U0000000nwrsIAA","false","TSM-0000496","012U0000000Iqc9IAC","2012-11-14T23:11:03.000Z","005U0000000nwrsIAA","2014-04-05T00:04:47.000Z","005U0000000nwrsIAA","2014-04-05T00:04:47.000Z","true","false","","","true","","","false","Campaign_Target_vod__c","Campaign_vod__c","","","Campaign_Targets__r","C","","","false","","iPad_vod","","","","false","true",""
"a0xU00000019IwxIAE","005U0000000nwrsIAA","false","TSM-0000497","012U0000000Iqc9IAC","2012-11-14T23:12:23.000Z","005U0000000nwrsIAA","2012-11-14T23:12:34.000Z","005U0000000nwrsIAA","2012-11-14T23:12:34.000Z","true","false","","","true","","","false","PIR_Concept_MRK__c","Product_vod__c","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000001lkGFIAY","005U0000000XLdfIAG","false","TSM-0000501","012U0000000Iqc9IAC","2013-02-23T20:36:07.000Z","005U0000000XLdfIAG","2013-02-23T20:36:07.000Z","005U0000000XLdfIAG","2013-02-23T20:36:07.000Z","true","false","","","false","","","false","Cycle_Plan_Adjustment_vod__c","","","","","T","","","true","","iPad_vod","","","","false","false",""
"a0xU0000001m05qIAA","005U0000000nwrsIAA","false","TSM-0000502","012U0000000Iqc9IAC","2013-03-02T15:48:42.000Z","005U0000000nwrsIAA","2013-05-11T01:14:10.000Z","005U0000000nwrsIAA","2013-05-11T01:14:10.000Z","true","false","","","true","","","false","Assessment_MRK__c","","","","","T","WHERE Account_MRK__r.Name != Null","","false","Account_MRK__c","iPad_vod","","","","false","false",""
"a0xU0000001m05vIAA","005U0000000nwrsIAA","false","TSM-0000503","012U0000000Iqc9IAC","2013-03-02T16:06:18.000Z","005U0000000nwrsIAA","2013-03-02T16:06:18.000Z","005U0000000nwrsIAA","2013-03-02T16:06:18.000Z","true","false","","","true","","","false","Sample_Limit_vod__c","","","","","T","","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU0000001m060IAA","005U0000000nwrsIAA","false","TSM-0000504","012U0000000Iqc9IAC","2013-03-02T16:08:38.000Z","005U0000000nwrsIAA","2013-03-02T16:08:38.000Z","005U0000000nwrsIAA","2013-03-02T16:08:38.000Z","true","false","","","true","","","false","Update_Account_Requests__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000001m065IAA","005U0000000nwrsIAA","false","TSM-0000505","012U0000000Iqc9IAC","2013-03-02T16:20:35.000Z","005U0000000nwrsIAA","2013-03-02T16:20:35.000Z","005U0000000nwrsIAA","2013-03-02T16:20:35.000Z","true","false","","","true","","","false","Samples_State_Credential_Settings_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000001m06AIAQ","005U0000000nwrsIAA","false","TSM-0000506","012U0000000Iqc9IAC","2013-03-02T16:20:40.000Z","005U0000000nwrsIAA","2013-03-02T16:20:40.000Z","005U0000000nwrsIAA","2013-03-02T16:20:40.000Z","true","false","","","true","","","false","Samples_State_Settings_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000003FZi5IAG","005U0000000XLdfIAG","false","TSM-0000507","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","true","false","","","false","","","false","Sent_Email_vod__c","","","","","T","WHERE (Account_vod__r.Name != NULL AND Email_Sent_Date_vod__c<=LAST_N_DAYS:90)","","false","","iPad_vod","","","","false","false",""
"a0xU0000003FZi6IAG","005U0000000XLdfIAG","false","TSM-0000508","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","true","false","","","false","","","false","Approved_Document_vod__c","","","","","F","","","false","","iPad_vod","","","","false","false",""
"a0xU0000003FZi7IAG","005U0000000XLdfIAG","false","TSM-0000509","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","true","false","","","false","","","false","Multichannel_Consent_vod__c","","","","","F","","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU0000003FZi8IAG","005U0000000XLdfIAG","false","TSM-0000510","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","true","false","","","false","","","false","Approved_Email_Settings_vod__c","","","","","F","WHERE SetupOwnerId in (@@VOD_SF_PROFILEID@@, @@VOD_MY_ORGID@@)","","false","","iPad_vod","","","","false","false",""
"a0xU0000003FZi9IAG","005U0000000XLdfIAG","false","TSM-0000511","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Survey_vod__c","","","","","T","WHERE Start_Date_vod__c <= TODAY AND (End_Date_vod__c = null OR (End_Date_vod__c  != null AND End_Date_vod__c >= TODAY) ) AND Status_vod__c = 'Published_vod' AND  Product_vod__c IN(select Product_vod__c from My_Setup_Products_vod__c where OwnerId = @@VOD_SF_USER_ID@@)","","false","","iPad_vod","","","","false","true",""
"a0xU0000003FZiAIAW","005U0000000XLdfIAG","false","TSM-0000512","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Survey_Target_vod__c","","","","","T","WHERE Account_vod__r.Name != null AND Status_vod__c != 'Development_vod' AND Start_Date_vod__c <= TODAY AND MRK_Most_Recent__c = true AND Survey_Product__c IN(select Product_vod__c from My_Setup_Products_vod__c where OwnerId = @@VOD_SF_USER_ID@@)","","false","Account_vod__c","iPad_vod","","","","false","true",""
"a0xU0000003FZiBIAW","005U0000000XLdfIAG","false","TSM-0000513","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Question_Response_vod__c","Survey_Target_vod__c","","","Question_Responses_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU0000003FZiCIAW","005U0000000XLdfIAG","false","TSM-0000514","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2014-08-16T04:17:40.000Z","005U0000000nwrsIAA","2014-08-16T04:17:40.000Z","true","false","","","true","","","false","Survey_Question_vod__c","Survey_vod__c","","","Survey_Questions_vod__r","R","","","false","","iPad_vod","","","","false","false",""
"a0xU0000003FZiDIAW","005U0000000XLdfIAG","false","TSM-0000515","012U0000000Iqc9IAC","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","005U0000000XLdfIAG","2013-06-29T00:42:43.000Z","true","false","","","false","","","false","Sample_Limit_vod__c","","","","","T","WHERE Account_vod__c = null OR Account_vod__r.Name != null","","false","Account_vod__c","iPad_vod","","","","false","false",""
"a0xU00000042iqNIAQ","005U0000000XLdfIAG","false","TSM-0000516","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","true","Account","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqOIAQ","005U0000000XLdfIAG","false","TSM-0000517","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Account_List_Item_vod__c","","","","","T","WHERE Account_List_vod__r.OwnerID = @@VOD_SF_USER_ID@@","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqPIAQ","005U0000000XLdfIAG","false","TSM-0000518","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Account_List_vod__c","","","","","T","Where OwnerId = @@VOD_SF_USER_ID@@","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqQIAQ","005U0000000XLdfIAG","false","TSM-0000519","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Account_Merge_History_vod__c","","","","","T","","","true","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042iqRIAQ","005U0000000XLdfIAG","false","TSM-0000520","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Account_Plan_vod__c","","","","","T","WHERE Account_vod__r.Name != null","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042iqSIAQ","005U0000000XLdfIAG","false","TSM-0000521","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Account_Tactic_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqTIAQ","005U0000000XLdfIAG","false","TSM-0000522","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Account_Territory_Loader_vod__c","","","","","F","WHERE Name = null","","true","","WinModern_vod","","","","false","false",""
"a0xU00000042iqUIAQ","005U0000000XLdfIAG","false","TSM-0000523","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","AccountShare","","","","","T","Where Account.Name != null","","false","AccountId","WinModern_vod","","","","false","false",""
"a0xU00000042iqVIAQ","005U0000000XLdfIAG","false","TSM-0000524","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Address_vod__c","","","","","T","WHERE Account_vod__r.Name != null","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042iqWIAQ","005U0000000XLdfIAG","false","TSM-0000525","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Affiliation_vod__c","","","","","F","WHERE (To_Account_vod__r.Name != null OR From_Account_vod__r.Name  != null OR To_Contact_vod__r.Name  != null or From_Contact_vod__r.Name != null)","","false","From_Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042iqXIAQ","005U0000000XLdfIAG","false","TSM-0000526","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Call2_Expense_vod__c","Call2_vod__c","","","Call2_Expense_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqYIAQ","005U0000000XLdfIAG","false","TSM-0000527","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Call2_Key_Message_vod__c","Call2_vod__c","","","Call2_Key_Message_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqZIAQ","005U0000000XLdfIAG","false","TSM-0000528","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Call2_Sample_vod__c","Call2_vod__c","","","Call2_Sample_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqaIAA","005U0000000XLdfIAG","false","TSM-0000529","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Call2_vod__c","","","","","T","WHERE (Call_Date_vod__c>=LAST_N_DAYS:90)","","false","Account_vod__c","WinModern_vod","","","","false","false",""
"a0xU00000042iqbIAA","005U0000000XLdfIAG","false","TSM-0000530","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Child_Account_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqcIAA","005U0000000XLdfIAG","false","TSM-0000531","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Call_Followup_Template_vod__c","","","","","F","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqdIAA","005U0000000XLdfIAG","false","TSM-0000532","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Call2_Detail_vod__c","Call2_vod__c","","","Call2_Detail_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqeIAA","005U0000000XLdfIAG","false","TSM-0000533","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Call2_Discussion_vod__c","Call2_vod__c","","","Call2_Discussion_vod__r","R","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqfIAA","005U0000000XLdfIAG","false","TSM-0000534","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Clm_Presentation_Slide_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqgIAA","005U0000000XLdfIAG","false","TSM-0000535","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Clm_Presentation_vod__c","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqhIAA","005U0000000XLdfIAG","false","TSM-0000536","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Contact","","","","","T","","","false","","WinModern_vod","","","","false","false",""
"a0xU00000042iqiIAA","005U0000000XLdfIAG","false","TSM-0000537","012U0000000Iqc9IAC","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","005U0000000XLdfIAG","2013-11-16T03:00:18.000Z","true","false","","","true","","","false","Cycle_Plan_Adjustment_vod__c","","","","","T","","","true","","WinModern_vod","","","","false","false",""
