"ID","USERID","TERRITORYID","ISACTIVE","LASTMODIFIEDDATE","LASTMODIFIEDBYID","SYSTEMMODSTAMP"
"04SU0000000kB8MMAU","005U0000001hxXpIAI","04TU0000000TaI6MAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8NMAU","005U0000001hxXqIAI","04TU0000000TaWOMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8QMAU","005U0000001hxXtIAI","04TU0000000TbnQMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8TMAU","005U0000001hxXwIAI","04TU0000000Tbz4MAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8UMAU","005U0000001hxXxIAI","04TU0000000TZyNMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8WMAU","005U0000001hxXzIAI","04TU0000000Ta2jMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8YMAU","005U0000001hxY1IAI","04TU0000000TbXJMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8ZMAU","005U0000001hxY2IAI","04TU0000000TaEcMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8aMAE","005U0000001hxY3IAI","04TU0000000TaZDMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8bMAE","005U0000001hxY4IAI","04TU0000000TZ4mMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8cMAE","005U0000001hxY5IAI","04TU0000000TZWQMA4","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8fMAE","005U0000001hxY8IAI","04TU0000000Tc28MAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8kMAE","005U0000001hxYDIAY","04TU0000000TZsDMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8lMAE","005U0000001hxYEIAY","04TU0000000TYauMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8sMAE","005U0000001hxYLIAY","04TU0000000Ta6aMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8tMAE","005U0000001hxYMIAY","04TU0000000TYaCMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB8vMAE","005U0000001hxYOIAY","04TU0000000TZ4EMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB97MAE","005U0000001hxYaIAI","04TU0000000TbaqMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9BMAU","005U0000001hxYeIAI","04TU0000000TYpkMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9GMAU","005U0000001hxYjIAI","04TU0000000TaMPMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9IMAU","005U0000001hxYlIAI","04TU0000000TaaeMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9PMAU","005U0000001hxYsIAI","04TU0000000TbahMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9TMAU","005U0000001hxYwIAI","04TU0000000TZaAMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9ZMAU","005U0000001hxZ2IAI","04TU0000000TYsiMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9bMAE","005U0000001hxZ4IAI","04TU0000000TaWcMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9cMAE","005U0000001hxZ5IAI","04TU0000000TZMyMAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9nMAE","005U0000001hxZGIAY","04TU0000000TbFNMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9pMAE","005U0000001hxZIIAY","04TU0000000TZe8MAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9tMAE","005U0000001hxZQIAY","04TU0000000TYm7MAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9uMAE","005U0000001hxZRIAY","04TU0000000Tb98MAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9wMAE","005U0000001hxZTIAY","04TU0000000TZi1MAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kB9zMAE","005U0000001hxZWIAY","04TU0000000Tc96MAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBA0MAM","005U0000001hxZXIAY","04TU0000000TZFdMAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBA1MAM","005U0000001hxZYIAY","04TU0000000TbtOMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAAMA2","005U0000001hxZhIAI","04TU0000000TblXMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBABMA2","005U0000001hxZiIAI","04TU0000000TalUMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAIMA2","005U0000001hxZpIAI","04TU0000000TYcOMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBANMA2","005U0000001hxZuIAI","04TU0000000TYVMMA4","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAOMA2","005U0000001hxZvIAI","04TU0000000Tc73MAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAPMA2","005U0000001hxZwIAI","04TU0000000TbalMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAQMA2","005U0000001hxZxIAI","04TU0000000Tc4jMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBARMA2","005U0000001hxZyIAI","04TU0000000TYbVMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAVMA2","005U0000001hxa2IAA","04TU0000000Ta0TMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAXMA2","005U0000001hxa4IAA","04TU0000000TaxgMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAcMAM","005U0000001hxa9IAA","04TU0000000TacCMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAiMAM","005U0000001hxaFIAQ","04TU0000000TYZyMAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAkMAM","005U0000001hxaHIAQ","04TU0000000Tc2QMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAmMAM","005U0000001hxaJIAQ","04TU0000000TZ8cMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAnMAM","005U0000001hxaKIAQ","04TU0000000TZStMAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAqMAM","005U0000001hxaNIAQ","04TU0000000TZYIMA4","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAyMAM","005U0000001hxaVIAQ","04TU0000000TZsXMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBAzMAM","005U0000001hxaWIAQ","04TU0000000TbQjMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBB3MAM","005U0000001hxaaIAA","04TU0000000TbTiMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBB7MAM","005U0000001hxaeIAA","04TU0000000TaZoMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBCMA2","005U0000001hxajIAA","04TU0000000TZ7fMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBFMA2","005U0000001hxamIAA","04TU0000000TZG4MAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBIMA2","005U0000001hxapIAA","04TU0000000TYguMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBJMA2","005U0000001hxaqIAA","04TU0000000Tc4sMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBLMA2","005U0000001hxasIAA","04TU0000000TaMVMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBOMA2","005U0000001hxavIAA","04TU0000000TaP2MAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBPMA2","005U0000001hxawIAA","04TU0000000TZN4MAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBQMA2","005U0000001hxaxIAA","04TU0000000TYW4MAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBTMA2","005U0000001hxb0IAA","04TU0000000TbzhMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBdMAM","005U0000001hxbBIAQ","04TU0000000TaA1MAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBeMAM","005U0000001hxbCIAQ","04TU0000000TamwMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBhMAM","005U0000001hxbIIAQ","04TU0000000TaG4MAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBBsMAM","005U0000001hxbTIAQ","04TU0000000TYwxMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBC0MAM","005U0000001hxbbIAA","04TU0000000Tbr7MAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBC3MAM","005U0000001hxbeIAA","04TU0000000TZ1sMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBC6MAM","005U0000001hxbhIAA","04TU0000000TZiyMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBC8MAM","005U0000001hxbjIAA","04TU0000000TbDwMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBC9MAM","005U0000001hxbkIAA","04TU0000000TbEbMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCDMA2","005U0000001hxboIAA","04TU0000000TZHAMA4","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCTMA2","005U0000001hxc4IAA","04TU0000000TZbdMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCUMA2","005U0000001hxc5IAA","04TU0000000TaTTMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCVMA2","005U0000001hxc6IAA","04TU0000000TZB3MAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCWMA2","005U0000001hxc7IAA","04TU0000000TbVcMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCXMA2","005U0000001hxc8IAA","04TU0000000TaleMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCaMAM","005U0000001hxcBIAQ","04TU0000000TYRUMA4","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCdMAM","005U0000001hxcEIAQ","04TU0000000TbYbMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCeMAM","005U0000001hxcFIAQ","04TU0000000TbF5MAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBChMAM","005U0000001hxcIIAQ","04TU0000000TZjOMAW","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCjMAM","005U0000001hxcKIAQ","04TU0000000TbNwMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBCxMAM","005U0000001hxcYIAQ","04TU0000000TYYlMAO","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBD6MAM","005U0000001hxchIAA","04TU0000000Tc2VMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBD8MAM","005U0000001hxcjIAA","04TU0000000TbFRMA0","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDDMA2","005U0000001hxcpIAA","04TU0000000TarIMAS","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDFMA2","005U0000001hxcrIAA","04TU0000000TZ16MAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDGMA2","005U0000001hxcsIAA","04TU0000000TYZSMA4","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDKMA2","005U0000001hxcwIAA","04TU0000000TaXkMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDNMA2","005U0000001hxczIAA","04TU0000000TasvMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDRMA2","005U0000001hxd3IAA","04TU0000000TbrxMAC","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDVMA2","005U0000001hxdAIAQ","04TU0000000TbRoMAK","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDaMAM","005U0000001hxdFIAQ","04TU0000000TZpbMAG","true","2013-03-02T13:49:15.000Z","005U0000000YGi8IAG","2013-03-02T13:49:15.000Z"
"04SU0000000kBDkMAM","005U0000001hxdLIAQ","04TU0000000TZX2MAO","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBDmMAM","005U0000001hxdNIAQ","04TU0000000TaqLMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBDnMAM","005U0000001hxdOIAQ","04TU0000000TZmcMAG","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBDrMAM","005U0000001hxdSIAQ","04TU0000000TcBaMAK","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBE1MAM","005U0000001hxdcIAA","04TU0000000TarhMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBE7MAM","005U0000001hxdiIAA","04TU0000000TZE8MAO","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBE9MAM","005U0000001hxdkIAA","04TU0000000TYt8MAG","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEIMA2","005U0000001hxdtIAA","04TU0000000TapCMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEMMA2","005U0000001hxdxIAA","04TU0000000TZGgMAO","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEQMA2","005U0000001hxe1IAA","04TU0000000TYxsMAG","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEUMA2","005U0000001hxe5IAA","04TU0000000TaTAMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEZMA2","005U0000001hxeAIAQ","04TU0000000TbrzMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEbMAM","005U0000001hxeCIAQ","04TU0000000TYbuMAG","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEcMAM","005U0000001hxeDIAQ","04TU0000000TbQZMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEdMAM","005U0000001hxeEIAQ","04TU0000000TZIUMA4","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEeMAM","005U0000001hxeFIAQ","04TU0000000TZ3nMAG","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEoMAM","005U0000001hxePIAQ","04TU0000000TYwTMAW","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEpMAM","005U0000001hxeQIAQ","04TU0000000TbtwMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEqMAM","005U0000001hxeRIAQ","04TU0000000TblaMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBErMAM","005U0000001hxeSIAQ","04TU0000000Tb0pMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEuMAM","005U0000001hxeVIAQ","04TU0000000TbiYMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEvMAM","005U0000001hxeWIAQ","04TU0000000TZ3GMAW","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBEwMAM","005U0000001hxeXIAQ","04TU0000000TZ87MAG","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBExMAM","005U0000001hxeYIAQ","04TU0000000TbQtMAK","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBF2MAM","005U0000001hxeeIAA","04TU0000000TaEGMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBF4MAM","005U0000001hxegIAA","04TU0000000Tc5HMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBF5MAM","005U0000001hxehIAA","04TU0000000TZgOMAW","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBF7MAM","005U0000001hxejIAA","04TU0000000TZQMMA4","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFAMA2","005U0000001hxemIAA","04TU0000000TaByMAK","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFFMA2","005U0000001hxerIAA","04TU0000000TbBvMAK","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFOMA2","005U0000001hxf3IAA","04TU0000000TZmqMAG","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFRMA2","005U0000001hxf6IAA","04TU0000000TYnUMAW","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFSMA2","005U0000001hxf7IAA","04TU0000000TaAZMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFUMA2","005U0000001hxf9IAA","04TU0000000TYrLMAW","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFXMA2","005U0000001hxfCIAQ","04TU0000000Ta5uMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFZMA2","005U0000001hxfEIAQ","04TU0000000TbxAMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFbMAM","005U0000001hxfGIAQ","04TU0000000TZXQMA4","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFhMAM","005U0000001hxfMIAQ","04TU0000000TbgoMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFmMAM","005U0000001hxfRIAQ","04TU0000000TbYFMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFpMAM","005U0000001hxfUIAQ","04TU0000000TYXuMAO","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFtMAM","005U0000001hxfYIAQ","04TU0000000TbSOMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBFvMAM","005U0000001hxfaIAA","04TU0000000TYQsMAO","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBG6MAM","005U0000001hxflIAA","04TU0000000TbXCMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGCMA2","005U0000001hxfrIAA","04TU0000000TbXrMAK","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGEMA2","005U0000001hxftIAA","04TU0000000TZ9OMAW","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGFMA2","005U0000001hxfuIAA","04TU0000000TYnDMAW","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGHMA2","005U0000001hxfwIAA","04TU0000000TadhMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGMMA2","005U0000001hxg1IAA","04TU0000000TazOMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGOMA2","005U0000001hxg3IAA","04TU0000000TapLMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGPMA2","005U0000001hxg4IAA","04TU0000000TanmMAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGbMAM","005U0000001hxgGIAQ","04TU0000000Ta84MAC","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGcMAM","005U0000001hxgHIAQ","04TU0000000TbTsMAK","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGdMAM","005U0000001hxgIIAQ","04TU0000000Tc9CMAS","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGhMAM","005U0000001hxgMIAQ","04TU0000000TaQVMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGiMAM","005U0000001hxgNIAQ","04TU0000000TbAiMAK","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGjMAM","005U0000001hxgOIAQ","04TU0000000TbRXMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
"04SU0000000kBGlMAM","005U0000001hxgQIAQ","04TU0000000TbSTMA0","true","2013-03-02T13:49:16.000Z","005U0000000YGi8IAG","2013-03-02T13:49:16.000Z"
